HITId,WorkerId,Image_1,Image_2,Similarity_Rating
30UZJB2POHC91L4VHXN8FE6K2CG356,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0003.png,4 - somewhat different
30UZJB2POHC91L4VHXN8FE6K2CG356,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0003.png,6 - somewhat similar
30UZJB2POHC91L4VHXN8FE6K2CG356,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0003.png,3 - mostly different
30UZJB2POHC91L4VHXN8FE6K2CG356,A1ZNF81S5LQ6A3,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0003.png,7 - mostly similar
30UZJB2POHC91L4VHXN8FE6K2CG356,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0003.png,4 - somewhat different
30UZJB2POHC91L4VHXN8FE6K2CG356,A3F51C49T9A34D,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0003.png,6 - somewhat similar
30UZJB2POHC91L4VHXN8FE6K2CG356,AVMU5URCTSUZB,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0003.png,3 - mostly different
3K3G488TR2818MAXF8Z4SMZVC4U5QB,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,6 - somewhat similar
3K3G488TR2818MAXF8Z4SMZVC4U5QB,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,6 - somewhat similar
3K3G488TR2818MAXF8Z4SMZVC4U5QB,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,4 - somewhat different
3K3G488TR2818MAXF8Z4SMZVC4U5QB,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,2 - very different
3K3G488TR2818MAXF8Z4SMZVC4U5QB,A1ZNF81S5LQ6A3,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,7 - mostly similar
3K3G488TR2818MAXF8Z4SMZVC4U5QB,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,3 - mostly different
3K3G488TR2818MAXF8Z4SMZVC4U5QB,A2MKIXI9X3HJF4,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,6 - somewhat similar
3K3G488TR2818MAXF8Z4SMZVC4U5QB,ABZF0LWDMH43D,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,4 - somewhat different
3K3G488TR2818MAXF8Z4SMZVC4U5QB,ARI1EMAHUA9PO,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0006.png,8 - very similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,6 - somewhat similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,6 - somewhat similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,7 - mostly similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,6 - somewhat similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A1ZNF81S5LQ6A3,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,6 - somewhat similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,6 - somewhat similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A2MKIXI9X3HJF4,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,7 - mostly similar
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A31WOXRP672UKZ,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,4 - somewhat different
3W5PY7V3UP7IONG4VKKS6IL2TE6JYE,A6KOTWP7N7RLU,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0003.png,6 - somewhat similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A1GWEENWSTM5Z,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,7 - mostly similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,7 - mostly similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,8 - very similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,6 - somewhat similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,8 - very similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,8 - very similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A2MKIXI9X3HJF4,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,9 - extremely similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A2R25RH05K0B68,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,8 - very similar
3IKDQS3DQE09Q9VTHAH3XQEJDBZCIN,A2ZYUU30WYDYI0,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0002.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0003.png,7 - mostly similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,7 - mostly similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A1UET5TMTVSOC1,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,7 - mostly similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A1WVN0IYEVC5HU,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,8 - very similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,8 - very similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,5 - neither different nor similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,8 - very similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A1ZNF81S5LQ6A3,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,7 - mostly similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,6 - somewhat similar
3VI0PC2ZAYK7PTHR61QVV0VFQ2LXO4,A2MKIXI9X3HJF4,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0008.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0009.png,8 - very similar
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,8 - very similar
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,8 - very similar
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,8 - very similar
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,8 - very similar
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,7 - mostly similar
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A2C3TRGUJV8HRL,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,2 - very different
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A31WOXRP672UKZ,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,4 - somewhat different
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A3F51C49T9A34D,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,7 - mostly similar
3V0TR1NRVA2RPNZGC7J8XUEC8QDA44,A3VDG4N48AVYGQ,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0008.png,8 - very similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,7 - mostly similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,7 - mostly similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,8 - very similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,7 - mostly similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,4 - somewhat different
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A2IL0BZ462ZPFD,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,7 - mostly similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A304UJAE051J89,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,6 - somewhat similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A30MP4LXV4MIFD,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,8 - very similar
3L60IFZKF3I0BMVPXKDJ85AKQQPHH8,A6KOTWP7N7RLU,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0006.png,8 - very similar
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A10AVWALIHR4UQ,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,4 - somewhat different
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,7 - mostly similar
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,4 - somewhat different
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,6 - somewhat similar
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,7 - mostly similar
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,6 - somewhat similar
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A31WOXRP672UKZ,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,5 - neither different nor similar
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A347RDI3HZOUCY,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,7 - mostly similar
3Y3CZJSZ9KT1KNPXSNO4XC908QW5RC,A80WPJSYIU9LT,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0007.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/tp_pos0008.png,4 - somewhat different
3G9UA71JVVUZ93K38BUST515PFX7J1,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,4 - somewhat different
3G9UA71JVVUZ93K38BUST515PFX7J1,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,7 - mostly similar
3G9UA71JVVUZ93K38BUST515PFX7J1,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,6 - somewhat similar
3G9UA71JVVUZ93K38BUST515PFX7J1,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,3 - mostly different
3G9UA71JVVUZ93K38BUST515PFX7J1,A29WPNEZAGV93E,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,6 - somewhat similar
3G9UA71JVVUZ93K38BUST515PFX7J1,A2J9NFY45NKR2N,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,2 - very different
3G9UA71JVVUZ93K38BUST515PFX7J1,A31WOXRP672UKZ,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,2 - very different
3G9UA71JVVUZ93K38BUST515PFX7J1,A6KOTWP7N7RLU,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,7 - mostly similar
3G9UA71JVVUZ93K38BUST515PFX7J1,ABZF0LWDMH43D,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/ca_pos0002.png,4 - somewhat different
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A17FGZ1I5P9RZA,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,7 - mostly similar
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,6 - somewhat similar
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A1TREN23A21R5Z,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,7 - mostly similar
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,3 - mostly different
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,4 - somewhat different
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,3 - mostly different
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A1ZNF81S5LQ6A3,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,7 - mostly similar
3SD15I2WD2U5KP49MGXD7KKKY7R36M,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,1 - extremely different
3SD15I2WD2U5KP49MGXD7KKKY7R36M,AJ9IY4IHOGB8,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0002.png,5 - neither different nor similar
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,7 - mostly similar
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A1TREN23A21R5Z,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,5 - neither different nor similar
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,4 - somewhat different
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,6 - somewhat similar
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,2 - very different
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,3 - mostly different
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A2MKIXI9X3HJF4,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,4 - somewhat different
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,A31WOXRP672UKZ,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,5 - neither different nor similar
3EQPA8A374WITDQ9R6MBKPU4Z8AJZ5,ABZF0LWDMH43D,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0001.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/gr_pos0002.png,4 - somewhat different
3IYI9285WS05LKFZZS239RTJQQOCJZ,A10AVWALIHR4UQ,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,4 - somewhat different
3IYI9285WS05LKFZZS239RTJQQOCJZ,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,7 - mostly similar
3IYI9285WS05LKFZZS239RTJQQOCJZ,A1WVN0IYEVC5HU,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,2 - very different
3IYI9285WS05LKFZZS239RTJQQOCJZ,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,3 - mostly different
3IYI9285WS05LKFZZS239RTJQQOCJZ,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,4 - somewhat different
3IYI9285WS05LKFZZS239RTJQQOCJZ,A1YSYI926BBOHW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,4 - somewhat different
3IYI9285WS05LKFZZS239RTJQQOCJZ,A28AXX4NCWPH1F,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,6 - somewhat similar
3IYI9285WS05LKFZZS239RTJQQOCJZ,A31WOXRP672UKZ,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,4 - somewhat different
3IYI9285WS05LKFZZS239RTJQQOCJZ,ABZF0LWDMH43D,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0006.png,3 - mostly different
3NSCTNUR2ZN9L63GQC2I2MKQ8M8A59,A1GWEENWSTM5Z,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0004.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,4 - somewhat different
3NSCTNUR2ZN9L63GQC2I2MKQ8M8A59,A1OYKOGC8W3EO5,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0004.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,7 - mostly similar
3NSCTNUR2ZN9L63GQC2I2MKQ8M8A59,A1R8A8BK2VN7RH,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0004.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,6 - somewhat similar
3NSCTNUR2ZN9L63GQC2I2MKQ8M8A59,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0004.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,7 - mostly similar
3NSCTNUR2ZN9L63GQC2I2MKQ8M8A59,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0004.png,https://isabellalv.pythonanywhere.com/mturkImages_sil/cb_pos0005.png,5 - neither different nor similar
