HITTypeId,WorkerId,Image_1,Image_2,Similarity_Rating
36G9MO4VB6XPXIOV6LK575FVREWA35,A34YNEN8UUI3CD,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0011_class6_class1.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A35CL66BEUSJ5Z,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0011_class6_class1.png,4 - somewhat different
36G9MO4VB6XPXIOV6LK575FVREWA35,A35TUIBF05DKM4,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AMVK9KZ07H8G9,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0011_class6_class1.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARJ4HIRCZTYFT,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0011_class6_class1.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AZG9AKMKU06ZE,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2HIKVEFIJF8C3,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2RWLFIP23FZA7,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2UJMI111B479Y,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A35CL66BEUSJ5Z,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3Q46RW67WXT1C,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ALCPF5NANBDSZ,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ALQ6D6V0WWGE5,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AOMKIN1W9AS6A,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARW1TCHCLEK1W,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0007_class8_class7.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0008_class8_class7.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1E31V4KC175MR,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1J1S8Z53VS3GX,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1L99LKMWXXKIZ,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2MSZ5KN7M2OTU,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2QDRFATUCQ8AZ,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3FL4QH97URPLF,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3JSU33XSO5VQ0,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3L7Z5BIG3A2YP,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARW1TCHCLEK1W,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1L99LKMWXXKIZ,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1OZPLHNIU1519,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2PNHFZZ3SNQ74,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2RNCA7PK35LHT,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3Q46RW67WXT1C,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3UWPQMWIYK603,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A48WNR6C4CI3J,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A9HQ3E0F2AGVO,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ALQ6D6V0WWGE5,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class6_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class6_class1.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1L268X6LD61RP,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1OZPLHNIU1519,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A39GJ749P3ZI8T,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3K1P4SPR8XS7R,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3Q46RW67WXT1C,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A9HQ3E0F2AGVO,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AHWKKVTAGEZPS,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARW1TCHCLEK1W,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class4_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0012_class4_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A19UCK55BHGP6A,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1E31V4KC175MR,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1UIQVD589UWXQ,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2KHLJ2F58BEZK,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A37FTLD9Z12EIC,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,1 - extremely different
36G9MO4VB6XPXIOV6LK575FVREWA35,AD1ILDUXZHASF,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AVPX2BDNJ5X4C,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,5 - neither different nor similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AZG9AKMKU06ZE,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0010_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0011_class2_class4.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1DSX9D6RYN2TD,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1L99LKMWXXKIZ,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2A4DODAIU2VVM,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2TZAXWOB3JMNV,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,4 - somewhat different
36G9MO4VB6XPXIOV6LK575FVREWA35,A3L7Z5BIG3A2YP,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3T9WZOUQGE2UW,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AOMKIN1W9AS6A,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ASBMCHU3YTWFS,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AVPX2BDNJ5X4C,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0007_class7_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0008_class7_class9.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1UIQVD589UWXQ,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2TZAXWOB3JMNV,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,4 - somewhat different
36G9MO4VB6XPXIOV6LK575FVREWA35,A34YNEN8UUI3CD,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A39GJ749P3ZI8T,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,4 - somewhat different
36G9MO4VB6XPXIOV6LK575FVREWA35,AHWKKVTAGEZPS,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ALQ6D6V0WWGE5,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AOMFEAWQHU3D8,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARJ4HIRCZTYFT,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,4 - somewhat different
36G9MO4VB6XPXIOV6LK575FVREWA35,ASBMCHU3YTWFS,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0004_class8_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0001_pos0005_class8_class9.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A165LDXYMH2J4U,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1WY3YGT618GC0,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2A4DODAIU2VVM,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2MSZ5KN7M2OTU,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2RNCA7PK35LHT,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,4 - somewhat different
36G9MO4VB6XPXIOV6LK575FVREWA35,A35CL66BEUSJ5Z,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3GZ1GJ00K5GVR,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3Q46RW67WXT1C,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A9HQ3E0F2AGVO,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0009_class9_class1.png,https://isabellalv.pythonanywhere.com/mturkImages/series0003_pos0010_class9_class1.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2A4DODAIU2VVM,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2UJMI111B479Y,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A35TUIBF05DKM4,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A39GJ749P3ZI8T,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3N699DL7PVFME,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A5FOLKO1MT45U,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARJ4HIRCZTYFT,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,5 - neither different nor similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AX7K5UODLEK72,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AZG9AKMKU06ZE,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0010_class4_class6.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0011_class4_class6.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1E31V4KC175MR,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1G94QON7A9K0N,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1KD8MG4GNIHK1,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2RNCA7PK35LHT,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2UJMI111B479Y,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3D1QQ8BEO75C6,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,5 - neither different nor similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AHWKKVTAGEZPS,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARW1TCHCLEK1W,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ASBMCHU3YTWFS,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0012_class2_class4.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0013_class2_class4.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1L99LKMWXXKIZ,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1WRINBMKV7CP6,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,7 - mostly similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1Y5WECM370QXW,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A2QX3YJXAAHHVV,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A3Q4EPB9AFMXIR,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ACKG8OU1KHKO2,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,AGC7U2373O26I,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,6 - somewhat similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ANQT8ZXS2SZ70,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,9 - extremely similar
36G9MO4VB6XPXIOV6LK575FVREWA35,ARJ4HIRCZTYFT,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0000_class3_class0.png,https://isabellalv.pythonanywhere.com/mturkImages/series0002_pos0001_class3_class0.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1E31V4KC175MR,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class9.png,8 - very similar
36G9MO4VB6XPXIOV6LK575FVREWA35,A1H7BP1FPY897B,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0013_class6_class9.png,https://isabellalv.pythonanywhere.com/mturkImages/series0000_pos0014_class6_class9.png,9 - extremely similar
